user_id,age,last_month_salary,debt_ratio,using_lines_not_secured_personal_assets,total_loan,more_90_days_overdue,default_flag,age_risk,salary_risk,debt_ratio_risk,using_lines_risk,total_loan_risk,more_90_days_risk,risk_score,pagador_status
5391,70,3022,0.276877274,0.284910943,7,0,0,0,1,0,0,1,0,2,bom pagador
6619,70,7800,0.131393411,0.07378878,7,0,0,0,0,0,0,0,0,0,bom pagador
8369,70,6251,0.241362764,0.135926347,7,0,0,0,0,0,0,0,0,0,bom pagador
20269,70,6032,0.359688381,0.762757514,7,0,0,0,0,0,1,0,0,1,bom pagador
23593,70,4200,0.097119733,0.011070699,7,0,0,0,1,0,0,0,0,1,bom pagador
2054,70,6366,0.549709439,0.152022025,7,0,0,0,0,1,0,0,0,1,bom pagador
21469,70,675,2.038461538,0.0,7,0,0,0,1,1,0,0,0,2,bom pagador
4789,70,5400,1184.0,0.033498139,7,0,0,0,0,0,0,0,0,0,bom pagador
27083,70,3200,0.421743205,0.069936626,7,0,0,0,1,0,0,0,0,1,bom pagador
35325,70,5400,2422.0,0.14486718,7,0,0,0,0,0,0,0,0,0,bom pagador
10904,70,7500,0.16957739,0.001538402,7,0,0,0,0,0,0,0,0,0,bom pagador
27709,70,16433,0.199342826,0.009754955,7,0,0,0,0,0,0,0,0,0,bom pagador
33221,70,11500,0.043039736,0.018962261,7,0,0,0,0,0,0,0,0,0,bom pagador
18043,70,2700,0.036282858,0.022994193,7,0,0,0,1,0,0,0,0,1,bom pagador
11206,70,850,0.057579318,0.043561139,7,0,0,0,1,0,0,0,0,1,bom pagador
28112,70,4434,0.277790304,0.142633547,7,0,0,0,1,0,0,0,0,1,bom pagador
2841,70,5400,140.0,0.0,7,0,0,0,0,0,0,0,0,0,bom pagador
5490,70,5400,654.0,0.046793672,7,0,0,0,0,0,0,0,0,0,bom pagador
27532,70,5804,0.459259259,1.04361477,7,1,0,0,0,0,1,0,1,2,bom pagador
16321,70,8166,0.180727317,0.065341405,7,0,0,0,0,0,0,0,0,0,bom pagador
2140,70,5619,0.076512456,0.011467262,7,0,0,0,0,0,0,0,0,0,bom pagador
23912,70,11249,0.275377778,0.051887736,7,0,0,0,0,0,0,0,0,0,bom pagador
31486,70,2711,0.006637168,0.013198013,7,0,0,0,1,0,0,0,0,1,bom pagador
24779,70,5400,150.0,0.173407814,7,0,0,0,0,0,0,0,0,0,bom pagador
11052,70,5400,9.0,0.003286224,7,0,0,0,0,0,0,0,0,0,bom pagador
5982,70,5000,0.104379124,0.09880443,7,0,0,0,1,0,0,0,0,1,bom pagador
28110,70,8333,0.049556036,0.025860285,7,0,0,0,0,0,0,0,0,0,bom pagador
34771,70,5400,738.0,0.9999999,7,0,0,0,0,0,1,0,0,1,bom pagador
12252,70,5400,3509.0,0.008319502,7,0,0,0,0,0,0,1,0,1,bom pagador
788,71,5191,0.008281972,0.016723359,7,0,0,0,1,0,0,0,0,1,bom pagador
6085,71,5400,2218.0,0.9999999,7,3,0,0,0,0,1,0,0,1,bom pagador
23375,71,3320,0.382414935,0.011819764,7,0,0,0,1,0,0,0,0,1,bom pagador
32144,71,4166,0.43724502,0.200293324,7,0,0,0,1,0,0,0,0,1,bom pagador
22797,71,5400,5359.0,0.0,7,0,0,0,0,0,0,1,0,1,bom pagador
20564,71,8700,0.341684864,0.385299252,7,0,0,0,0,0,0,0,0,0,bom pagador
32890,71,1201,0.622296173,0.0,7,0,0,0,1,1,0,1,0,3,bom pagador
8712,71,5400,66.0,0.050201572,7,0,0,0,0,0,0,0,0,0,bom pagador
12779,71,5366,0.16247438,0.032095941,7,0,0,0,1,0,0,1,0,2,bom pagador
5529,71,4167,0.016074856,0.062052377,7,0,0,0,1,0,0,0,0,1,bom pagador
32969,71,8100,0.540180225,0.071529173,7,0,0,0,0,1,0,0,0,1,bom pagador
6512,71,6441,0.001862776,0.028984528,7,0,0,0,0,0,0,1,0,1,bom pagador
4725,71,4972,0.327568872,0.256483422,7,0,0,0,1,0,0,1,0,2,bom pagador
10448,71,12500,0.26261899,0.0,7,0,0,0,0,0,0,0,0,0,bom pagador
1607,71,2330,2.504075504,0.807154472,7,0,0,0,1,1,1,1,0,4,bom pagador
29212,71,2683,1.09947839,0.381199688,7,0,0,0,1,1,0,0,0,2,bom pagador
15205,71,5000,0.01219756,0.028537537,7,0,0,0,1,0,0,1,0,2,bom pagador
27800,71,5400,1988.0,0.671820165,7,0,0,0,0,0,1,0,0,1,bom pagador
1285,71,3989,0.004761905,0.01296363,7,0,0,0,1,0,0,0,0,1,bom pagador
22130,71,5400,464.0,0.375489961,7,0,0,0,0,0,0,0,0,0,bom pagador
27449,71,5000,0.788642272,0.769456226,7,0,0,0,1,1,1,0,0,3,bom pagador
17072,71,661,2.519637462,0.561215826,7,0,0,0,1,1,0,0,0,2,bom pagador
26852,71,5586,0.21890102,0.026932859,7,0,0,0,0,0,0,0,0,0,bom pagador
28464,71,6500,0.358714044,0.058148546,7,0,0,0,0,0,0,0,0,0,bom pagador
881,71,5167,0.182082043,0.232671242,7,0,0,0,1,0,0,0,0,1,bom pagador
19282,71,5400,4786.0,0.105138105,7,0,0,0,0,0,0,1,0,1,bom pagador
2766,71,3614,0.493775934,0.107930493,7,0,0,0,1,1,0,0,0,2,bom pagador
34880,71,2311,0.094290657,0.007769417,7,0,0,0,1,0,0,0,0,1,bom pagador
23190,71,4700,0.392256967,0.101045206,7,0,0,0,1,0,0,0,0,1,bom pagador
33165,71,10000,0.291870813,0.015261097,7,0,0,0,0,0,0,0,0,0,bom pagador
15870,71,5400,1591.0,0.718226173,7,0,0,0,0,0,1,0,0,1,bom pagador
25793,71,4366,0.062743302,0.019345782,7,0,0,0,1,0,0,0,0,1,bom pagador
211,71,5116,0.064100059,0.101386246,7,0,0,0,1,0,0,1,0,2,bom pagador
15552,71,5400,1839.0,0.034915948,7,0,0,0,0,0,0,0,0,0,bom pagador
25043,71,10833,0.223093963,0.141195293,7,0,0,0,0,0,0,0,0,0,bom pagador
20634,72,3000,0.004665112,0.001756727,7,0,0,0,1,0,0,0,0,1,bom pagador
14790,72,5400,2374.0,0.001257107,7,0,0,0,0,0,0,0,0,0,bom pagador
25257,72,5916,0.42183539,0.239284945,7,0,0,0,0,0,0,1,0,1,bom pagador
9978,72,2083,0.604126679,0.025292748,7,0,0,0,1,1,0,0,0,2,bom pagador
32542,72,8253,0.022171069,0.089626086,7,0,0,0,0,0,0,0,0,0,bom pagador
29702,72,3833,0.517214397,0.268583038,7,0,0,0,1,1,0,0,0,2,bom pagador
5359,72,5246,0.316943015,0.0,7,0,0,0,1,0,0,0,0,1,bom pagador
34968,72,3950,0.179954442,0.000406496,7,0,0,0,1,0,0,0,0,1,bom pagador
8142,72,4142,0.011103065,0.01752728,7,0,0,0,1,0,0,0,0,1,bom pagador
13075,72,0,430.0,0.230799495,7,0,0,0,1,0,0,0,0,1,bom pagador
30545,72,5400,52.0,0.0,7,0,0,0,0,0,0,0,0,0,bom pagador
33271,72,5306,0.408328623,0.417629356,7,0,0,0,1,0,0,1,0,2,bom pagador
15054,72,5400,1006.0,0.354872776,7,0,0,0,0,0,0,0,0,0,bom pagador
22750,72,2338,0.12825994,0.015820864,7,0,0,0,1,0,0,0,0,1,bom pagador
5082,72,3333,0.059688062,0.12256085,7,0,0,0,1,0,0,0,0,1,bom pagador
5244,72,2344,0.474200426,0.08055108,7,0,0,0,1,1,0,0,0,2,bom pagador
11118,72,1124,0.533333333,0.036918344,7,0,0,0,1,1,0,1,0,3,bom pagador
4431,72,5400,10.0,0.009350406,7,0,0,0,0,0,0,0,0,0,bom pagador
29523,72,5400,0.0,0.0,7,0,0,0,0,0,0,0,0,0,bom pagador
19792,72,7400,0.593703554,0.018905686,7,0,0,0,0,1,0,0,0,1,bom pagador
18359,72,2084,0.406235012,0.063276675,7,1,0,0,1,0,0,0,1,2,bom pagador
19431,72,5400,485.0,0.011612653,7,0,0,0,0,0,0,0,0,0,bom pagador
21704,72,5400,800.0,0.114496183,7,0,0,0,0,0,0,0,0,0,bom pagador
26765,72,10500,0.003333016,0.034476526,7,0,0,0,0,0,0,1,0,1,bom pagador
24261,72,4230,0.178917514,0.0,7,0,0,0,1,0,0,0,0,1,bom pagador
27316,72,3301,0.429436705,0.033949151,7,0,0,0,1,0,0,0,0,1,bom pagador
31449,72,5400,3886.0,825.0,7,0,0,0,0,0,1,0,0,1,bom pagador
8347,72,5400,43.0,0.027499491,7,0,0,0,0,0,0,0,0,0,bom pagador
3078,72,5400,3055.0,0.005162671,7,0,0,0,0,0,0,0,0,0,bom pagador
35669,72,4141,0.4150169,0.600028231,7,0,0,0,1,0,0,1,0,2,bom pagador
3587,72,6317,0.116650839,0.0,7,0,0,0,0,0,0,0,0,0,bom pagador
28507,72,5400,1.0,0.00839832,7,0,0,0,1,1,0,1,0,3,bom pagador
22546,72,5000,0.126374725,0.020219624,7,0,0,0,1,0,0,0,0,1,bom pagador
18427,72,3155,0.168250951,0.081569098,7,0,0,0,1,0,0,1,0,2,bom pagador
6080,72,5200,0.210151894,0.023294751,7,0,0,0,1,0,0,0,0,1,bom pagador
10862,72,2274,0.234285714,0.01119972,7,0,0,0,1,0,0,0,0,1,bom pagador
3982,73,4726,0.489528242,0.784187048,7,0,0,0,1,1,1,0,0,3,bom pagador
1173,73,10357,0.335199846,0.039471126,7,0,0,0,0,0,0,0,0,0,bom pagador
1742,73,4999,0.224,0.878670711,7,0,0,0,1,0,1,0,0,2,bom pagador
7997,73,5400,2325.0,0.02069793,7,0,0,0,0,0,0,0,0,0,bom pagador
4933,73,4359,0.368348624,0.027711666,7,0,0,0,1,0,0,1,0,2,bom pagador
31153,73,7250,0.22755482,0.077283372,7,0,0,0,0,0,0,1,0,1,bom pagador
26287,73,4166,0.010319174,0.021003825,7,0,0,0,1,0,0,0,0,1,bom pagador
32490,73,5400,418.0,0.000168913,7,0,0,0,0,0,0,0,0,0,bom pagador
11860,73,2810,0.039131982,0.037641746,7,0,0,0,1,0,0,0,0,1,bom pagador
10771,73,4633,0.183642641,0.04023015,7,0,0,0,1,0,0,0,0,1,bom pagador
26399,73,10833,0.057227248,0.037137671,7,0,0,0,0,0,0,0,0,0,bom pagador
33036,73,12060,0.13871155,0.381146021,7,0,0,0,0,0,0,0,0,0,bom pagador
4134,73,11666,0.207422645,0.050904957,7,0,0,0,0,0,0,0,0,0,bom pagador
19056,73,4198,0.640628721,0.740185231,7,0,0,0,1,1,1,0,0,3,bom pagador
33076,73,13172,0.21718667,0.102022449,7,0,0,0,0,0,0,0,0,0,bom pagador
13929,73,5400,2.0,0.0,7,0,0,0,0,1,0,0,0,1,bom pagador
32105,73,5400,338.0,0.190396829,7,0,0,0,0,0,0,0,0,0,bom pagador
9805,73,7583,0.001845992,0.010786274,7,0,0,0,0,0,0,0,0,0,bom pagador
21922,73,3288,0.651565825,0.020349985,7,0,0,0,1,1,0,0,0,2,bom pagador
26658,73,5400,1349.0,0.01146532,7,0,0,0,0,0,0,0,0,0,bom pagador
32466,73,522,0.980879541,0.055529918,7,0,0,0,1,1,0,0,0,2,bom pagador
31557,73,9936,0.098319412,0.049761513,7,0,0,0,0,0,0,1,0,1,bom pagador
32909,73,5400,52.0,0.034136586,7,0,0,0,0,0,0,1,0,1,bom pagador
28257,73,5800,0.003964834,0.010480383,7,0,0,0,0,0,0,0,0,0,bom pagador
16676,73,3790,0.425217621,0.206251778,7,0,0,0,1,0,0,0,0,1,bom pagador
26427,73,3100,0.139632377,0.17938645,7,0,0,0,1,0,0,0,0,1,bom pagador
15093,73,10500,0.024950005,0.104586193,7,0,0,0,0,0,0,1,0,1,bom pagador
10721,73,8000,0.27384077,0.0,7,0,0,0,0,0,0,0,0,0,bom pagador
28394,73,5400,1235.0,0.0,7,0,0,0,0,0,0,0,0,0,bom pagador
11679,73,10309,0.00271581,0.026332602,7,0,0,0,0,0,0,0,0,0,bom pagador
3203,73,5000,0.230353929,0.737279887,7,1,0,0,1,0,1,0,1,3,bom pagador
12566,73,8800,0.243495057,0.023126161,7,0,0,0,0,0,0,0,0,0,bom pagador
9972,73,2001,0.001498501,0.001102729,7,0,0,0,1,0,0,1,0,2,bom pagador
20242,73,3700,0.476357741,0.630984747,7,0,0,0,1,1,0,0,0,2,bom pagador
14001,73,5400,100.0,0.036951017,7,0,0,0,0,0,0,0,0,0,bom pagador
18399,73,3100,0.395356337,0.096976268,7,0,0,0,1,0,0,0,0,1,bom pagador
15647,73,3000,0.885038321,0.015790461,7,0,0,0,1,1,0,0,0,2,bom pagador
10298,74,4816,0.070583351,0.121746956,7,0,0,0,1,0,0,0,0,1,bom pagador
13833,74,4104,0.135200974,0.018039247,7,0,0,0,1,0,0,1,0,2,bom pagador
17626,74,5400,2322.0,0.034448014,7,0,0,0,0,0,0,0,0,0,bom pagador
29781,74,5400,599.0,0.265873413,7,0,0,0,0,0,0,0,0,0,bom pagador
27067,74,650,2.580645161,0.00117645,7,0,0,0,1,1,0,0,0,2,bom pagador
24191,74,5400,1010.0,0.031180358,7,0,0,0,0,0,0,0,0,0,bom pagador
20790,74,7250,0.450144808,0.905167877,7,0,0,0,0,0,1,0,0,1,bom pagador
3912,74,4167,0.233205374,0.044605764,7,0,0,0,1,0,0,0,0,1,bom pagador
33772,74,5400,53.0,0.023323816,7,0,0,0,0,0,0,0,0,0,bom pagador
24945,74,2917,0.227553119,0.170440341,7,0,0,0,1,0,0,0,0,1,bom pagador
35473,74,5425,0.016033911,0.059150888,7,0,0,0,0,0,0,0,0,0,bom pagador
13963,74,8500,0.295847547,0.009590764,7,0,0,0,0,0,0,0,0,0,bom pagador
7450,74,9445,0.347236926,0.011121409,7,0,0,0,0,0,0,0,0,0,bom pagador
12777,74,1341,0.245901639,0.106539478,7,0,0,0,1,0,0,0,0,1,bom pagador
27412,74,6093,0.181325894,0.019397099,7,0,0,0,0,0,0,0,0,0,bom pagador
6861,74,4500,0.10286603,0.020219157,7,0,0,0,1,0,0,0,0,1,bom pagador
3449,74,5400,1373.0,0.045067671,7,0,0,0,0,0,0,0,0,0,bom pagador
25340,74,6166,0.087076374,0.000578937,7,0,0,0,0,0,0,1,0,1,bom pagador
13395,74,5400,1936.0,0.056998035,7,0,0,0,0,0,0,0,0,0,bom pagador
23288,74,5400,25.0,0.020426056,7,0,0,0,0,0,0,0,0,0,bom pagador
22636,74,2083,0.003838772,0.011054256,7,0,0,0,1,0,0,0,0,1,bom pagador
24659,74,5400,42.0,0.028302631,7,0,0,0,0,0,0,0,0,0,bom pagador
14659,74,2027,0.354536489,0.104219174,7,0,0,0,1,0,0,0,0,1,bom pagador
10529,74,3000,0.015994668,0.083617102,7,0,0,0,1,0,0,0,0,1,bom pagador
17758,74,6690,0.174263937,0.000533262,7,0,0,0,0,0,0,0,0,0,bom pagador
26829,74,5400,1788.0,0.10418141,7,0,0,0,0,0,0,0,0,0,bom pagador
4519,74,5400,13.0,0.015589937,7,0,0,0,0,0,0,1,0,1,bom pagador
4765,74,5558,0.249685195,0.04164546,7,0,0,0,0,0,0,0,0,0,bom pagador
33848,74,2800,0.529810782,0.505164011,7,0,0,0,1,1,0,0,0,2,bom pagador
11407,74,3600,0.00860872,0.02985629,7,0,0,0,1,0,0,0,0,1,bom pagador
11905,74,6725,0.18867083,0.439423749,7,0,0,0,0,0,0,0,0,0,bom pagador
6807,74,7500,0.284895347,0.071054298,7,0,0,0,0,0,0,0,0,0,bom pagador
7274,75,0,536.0,0.0,7,0,0,0,1,0,0,1,0,2,bom pagador
31314,75,5321,0.006576475,0.008617746,7,0,0,0,1,0,0,0,0,1,bom pagador
18051,75,5400,1271.0,0.052718265,7,0,0,0,0,0,0,0,0,0,bom pagador
10227,75,8000,1.115860517,0.471142453,7,0,0,0,0,1,0,0,0,1,bom pagador
20970,75,10500,0.022283592,0.062109901,7,0,0,0,0,0,0,0,0,0,bom pagador
6286,75,5400,184.0,0.233085544,7,0,0,0,0,0,0,1,0,1,bom pagador
30076,75,2600,0.798539023,1.037524997,7,1,0,0,1,1,1,0,1,4,bom pagador
6978,75,5400,27.0,0.037579647,7,0,0,0,0,0,0,0,0,0,bom pagador
14310,75,2185,0.534766697,0.120100345,7,0,0,0,1,1,0,0,0,2,bom pagador
24067,75,5400,1081.0,0.00753558,7,0,0,0,0,0,0,0,0,0,bom pagador
8913,75,5400,1155.0,0.511160924,7,0,0,0,0,0,0,0,0,0,bom pagador
28433,75,10500,0.004285306,0.01993081,7,0,0,0,0,0,0,0,0,0,bom pagador
1478,75,2473,0.015763945,0.020773585,7,0,0,0,1,0,0,0,0,1,bom pagador
29029,75,4765,0.144355854,0.000937471,7,0,0,0,1,0,0,0,0,1,bom pagador
22425,75,5400,648.0,0.050947453,7,0,0,0,0,0,0,0,0,0,bom pagador
9058,75,5400,2389.0,0.104116685,7,0,0,0,0,0,0,1,0,1,bom pagador
7223,75,5400,469.0,0.020010481,7,0,0,0,0,0,0,0,0,0,bom pagador
30043,75,5400,29.0,0.020567988,7,0,0,0,0,0,0,0,0,0,bom pagador
18784,75,5400,520.0,0.300059317,7,0,0,0,0,0,0,0,0,0,bom pagador
25646,75,8000,0.846769154,0.598710032,7,0,0,0,0,1,0,0,0,1,bom pagador
29694,75,5400,176.0,0.032497292,7,0,0,0,0,0,0,0,0,0,bom pagador
20213,75,5400,0.0,0.0,7,0,0,0,0,0,0,0,0,0,bom pagador
12316,75,5600,0.27548652,0.0,7,0,0,0,0,0,0,0,0,0,bom pagador
28211,75,4501,0.005330964,0.015044774,7,0,0,0,1,0,0,0,0,1,bom pagador
18196,75,2544,0.238113949,0.73719295,7,0,0,0,1,0,1,0,0,2,bom pagador
15748,75,4300,0.019762846,0.075855518,7,0,0,0,1,0,0,0,0,1,bom pagador
24081,75,4800,0.106852739,0.012865334,7,0,0,0,1,0,0,0,0,1,bom pagador
3373,75,5400,830.0,0.03815551,7,0,0,0,0,0,0,0,0,0,bom pagador
14825,75,3660,0.158972958,0.0,7,0,0,0,1,0,0,1,0,2,bom pagador
6297,76,5500,0.008907471,0.033179797,7,0,0,0,0,0,0,0,0,0,bom pagador
33999,76,8339,0.522901679,0.068162892,7,0,0,0,0,1,0,1,0,2,bom pagador
2868,76,5400,563.0,0.012140954,7,0,0,0,0,0,0,0,0,0,bom pagador
13477,76,900,0.085460599,0.027967087,7,0,0,0,1,0,0,0,0,1,bom pagador
4786,76,10000,0.00779922,0.023030634,7,0,0,0,0,0,0,0,0,0,bom pagador
27061,76,5400,3689.0,0.010338543,7,0,0,0,0,0,0,0,0,0,bom pagador
7157,76,5400,429.0,0.020186303,7,0,0,0,0,0,0,0,0,0,bom pagador
17899,76,6650,0.272590588,0.003259935,7,0,0,0,0,0,0,1,0,1,bom pagador
6892,76,4300,0.106719368,0.120991934,7,0,0,0,1,0,0,1,0,2,bom pagador
33376,76,3750,0.008264463,0.015669872,7,0,0,0,1,0,0,0,0,1,bom pagador
24164,76,3000,0.496501166,0.0,7,0,0,0,1,1,0,0,0,2,bom pagador
26626,76,2818,0.300815892,0.093695126,7,0,0,0,1,0,0,0,0,1,bom pagador
11807,76,2420,0.612969847,0.616194195,7,0,0,0,1,1,0,0,0,2,bom pagador
28928,76,1666,0.031193761,0.050636213,7,0,0,0,1,0,0,1,0,2,bom pagador
16102,76,6916,0.112476507,0.0,7,0,0,0,0,0,0,0,0,0,bom pagador
23431,76,4166,0.014158867,0.006262832,7,0,0,0,1,0,0,0,0,1,bom pagador
20816,76,427,0.934579439,0.529911681,7,1,0,0,1,1,0,0,1,3,bom pagador
15667,76,7420,0.002829807,0.023202219,7,0,0,0,0,0,0,0,0,0,bom pagador
9191,76,10500,0.152080754,0.000878006,7,0,0,0,0,0,0,0,0,0,bom pagador
6711,77,5000,0.439912018,0.025215535,7,0,0,0,1,0,0,0,0,1,bom pagador
727,77,5400,712.0,0.069374644,7,0,0,0,0,0,0,0,0,0,bom pagador
22276,77,3000,0.476841053,0.011798121,7,0,0,0,1,1,0,0,0,2,bom pagador
20474,77,5400,354.0,0.003215701,7,0,0,0,0,0,0,0,0,0,bom pagador
21907,77,5400,208.0,0.09749514,7,0,0,0,0,0,0,0,0,0,bom pagador
20455,77,5400,282.0,14.0,7,0,0,0,0,0,1,0,0,1,bom pagador
19906,77,6980,0.123334766,0.138849419,7,0,0,0,0,0,0,1,0,1,bom pagador
28038,77,4166,0.217662587,0.007851642,7,0,0,0,1,0,0,0,0,1,bom pagador
29562,77,11000,0.202617944,0.032750617,7,0,0,0,0,0,0,0,0,0,bom pagador
13014,77,5400,1160.0,0.0,7,0,0,0,0,0,0,0,0,0,bom pagador
11525,77,5400,32.0,0.005588573,7,0,0,0,0,0,0,0,0,0,bom pagador
33871,77,4588,0.374809327,0.027613765,7,0,0,0,1,0,0,1,0,2,bom pagador
8851,77,3500,0.007140817,0.074167464,7,0,0,0,1,0,0,0,0,1,bom pagador
11441,77,2500,0.016393443,0.011102147,7,0,0,0,1,0,0,0,0,1,bom pagador
12648,77,5833,0.207919095,0.000666652,7,0,0,0,0,0,0,0,0,0,bom pagador
29002,77,4000,0.263684079,0.001136312,7,0,0,0,1,0,0,0,0,1,bom pagador
4530,77,2817,0.345635202,0.035071875,7,0,0,0,1,0,0,1,0,2,bom pagador
2895,77,3527,0.245748299,0.43870351,7,0,0,0,1,0,0,0,0,1,bom pagador
30099,77,6065,0.0,0.000465089,7,0,0,0,0,0,0,0,0,0,bom pagador
19461,77,5000,0.073185363,0.305305599,7,0,0,0,1,0,0,0,0,1,bom pagador
18454,77,6300,0.260276147,0.374431278,7,0,0,0,0,0,0,0,0,0,bom pagador
20152,77,2017,0.208622398,0.219846022,7,0,0,0,1,0,0,0,0,1,bom pagador
21649,77,2050,0.141882009,0.019867259,7,0,0,0,1,0,0,0,0,1,bom pagador
28104,77,5400,61.0,0.03702636,7,0,0,0,0,0,0,0,0,0,bom pagador
14669,77,5400,166.0,0.120895159,7,0,0,0,0,0,0,1,0,1,bom pagador
10209,78,5400,1336.0,0.55579716,7,0,0,0,0,0,0,0,0,0,bom pagador
34322,78,15700,0.156868989,0.067773306,7,0,0,0,0,0,0,0,0,0,bom pagador
28763,78,6600,0.129374337,0.359542239,7,0,0,0,0,0,0,0,0,0,bom pagador
21663,78,5400,22.0,0.001239784,7,0,0,0,0,0,0,0,0,0,bom pagador
484,78,8579,0.058974359,0.00354682,7,0,0,0,0,0,0,0,0,0,bom pagador
25658,78,3000,0.013662113,0.013940766,7,0,0,0,1,0,0,0,0,1,bom pagador
24461,78,3200,0.211496407,0.023248838,7,1,0,0,1,0,0,0,1,2,bom pagador
12463,78,10089,0.164519326,0.026085461,7,0,0,0,0,0,0,0,0,0,bom pagador
2042,78,3538,0.258830178,0.0,7,0,0,0,1,0,0,0,0,1,bom pagador
15940,78,12750,0.005725041,0.069426588,7,0,0,0,0,0,0,0,0,0,bom pagador
4773,78,5400,870.0,0.0,7,0,0,0,0,0,0,0,0,0,bom pagador
11081,78,5264,0.054320988,0.188408948,7,0,0,0,1,0,0,1,0,2,bom pagador
1541,78,10416,0.001919939,0.022622209,7,0,0,0,0,0,0,0,0,0,bom pagador
6349,78,3971,0.006545821,0.016302682,7,0,0,0,1,0,0,0,0,1,bom pagador
17346,78,5400,28.0,0.016278799,7,0,0,0,0,0,0,0,0,0,bom pagador
1345,78,4759,0.053151261,0.043847402,7,0,0,0,1,0,0,0,0,1,bom pagador
27129,78,2900,0.041020338,0.0,7,0,0,0,1,0,0,0,0,1,bom pagador
28126,78,3000,0.020326558,0.033138279,7,0,0,0,1,0,0,0,0,1,bom pagador
32534,78,5742,0.002263625,0.004141011,7,0,0,0,0,0,0,1,0,1,bom pagador
9796,78,2397,0.006672227,0.019294118,7,0,0,0,1,0,0,0,0,1,bom pagador
34840,78,2407,0.279069767,0.11000957,7,0,0,0,1,0,0,0,0,1,bom pagador
30025,78,5400,381.0,0.050307982,7,0,0,0,0,0,0,0,0,0,bom pagador
17702,78,5000,0.112377524,0.025411266,7,0,0,0,1,0,0,0,0,1,bom pagador
20370,78,5400,1659.0,0.273031869,7,0,0,0,0,0,0,0,0,0,bom pagador
7591,78,1100,0.964577657,0.008472308,7,0,0,0,1,1,0,1,0,3,bom pagador
11851,79,7000,0.298528782,0.094965992,7,0,0,0,0,0,0,0,0,0,bom pagador
972,79,3400,0.126727433,0.028772057,7,0,0,0,1,0,0,0,0,1,bom pagador
10934,79,4166,0.047036237,0.016131941,7,0,0,0,1,0,0,0,0,1,bom pagador
23627,79,5126,0.412326897,0.006111017,7,0,0,0,1,0,0,0,0,1,bom pagador
35133,79,5114,0.255522972,0.027898605,7,0,0,0,1,0,0,0,0,1,bom pagador
31069,79,5400,1554.0,0.294016166,7,0,0,0,0,0,0,0,0,0,bom pagador
929,79,4851,0.00350371,0.008531349,7,0,0,0,1,0,0,0,0,1,bom pagador
8606,79,5400,7.0,0.00472346,7,0,0,0,0,0,0,0,0,0,bom pagador
32958,79,8342,0.004314995,0.02454679,7,0,0,0,0,0,0,0,0,0,bom pagador
34612,79,7330,0.02946392,0.399281201,7,0,0,0,0,0,0,0,0,0,bom pagador
11597,79,3296,0.3014862,0.020558188,7,0,0,0,1,0,0,1,0,2,bom pagador
23919,79,5400,686.0,0.351239393,7,0,0,0,0,0,0,0,0,0,bom pagador
19572,79,6000,0.25295784,0.04569887,7,0,0,0,0,0,0,0,0,0,bom pagador
2120,79,3566,0.007569386,0.001679601,7,0,0,0,1,0,0,0,0,1,bom pagador
31820,79,8000,0.000499938,0.0,7,0,0,0,0,0,0,0,0,0,bom pagador
26454,79,8000,0.37007874,0.041417197,7,0,0,0,0,0,0,0,0,0,bom pagador
33792,80,19237,0.521363967,0.457121089,7,0,0,0,0,1,0,0,0,1,bom pagador
16659,80,5400,0.0,0.0,7,0,0,0,0,0,0,1,0,1,bom pagador
17191,80,5400,867.0,0.072119027,7,0,0,0,0,0,0,0,0,0,bom pagador
388,80,4000,0.006498375,0.019797308,7,0,0,0,1,0,0,0,0,1,bom pagador
35228,80,9755,0.123616236,0.116290188,7,0,0,0,0,0,0,1,0,1,bom pagador
28948,80,5400,33.0,0.038387974,7,0,0,0,0,0,0,0,0,0,bom pagador
7585,80,6500,0.004153207,0.016443714,7,0,0,0,0,0,0,0,0,0,bom pagador
23078,80,7500,0.171310492,0.023047242,7,0,0,0,0,0,0,0,0,0,bom pagador
24245,80,5400,938.0,0.151093876,7,0,0,0,0,0,0,0,0,0,bom pagador
30455,80,4800,0.212039159,0.003212394,7,0,0,0,1,0,0,0,0,1,bom pagador
8391,80,5400,536.0,0.9999999,7,0,0,0,0,0,1,0,0,1,bom pagador
26760,80,7422,0.694059006,0.479952005,7,0,0,0,0,1,0,0,0,1,bom pagador
146,80,5400,17.0,0.004422608,7,0,0,0,0,0,0,0,0,0,bom pagador
29563,80,4100,0.437698122,0.027241523,7,0,0,0,1,0,0,0,0,1,bom pagador
21285,80,7800,0.114344315,0.015317472,7,0,0,0,0,0,0,0,0,0,bom pagador
5129,80,2500,0.0,0.0,7,0,0,0,1,0,0,0,0,1,bom pagador
1040,80,5400,21.0,0.014381047,7,0,0,0,0,0,0,0,0,0,bom pagador
12318,80,3925,0.383087112,0.032827454,7,0,0,0,1,0,0,1,0,2,bom pagador
18935,81,7663,0.0,0.001341409,7,0,0,0,0,0,0,0,0,0,bom pagador
19193,81,135,0.095588235,0.011950322,7,0,0,0,1,0,0,0,0,1,bom pagador
29846,81,6500,0.164128596,0.080194092,7,0,0,0,0,0,0,0,0,0,bom pagador
21036,81,2200,0.033621081,0.043056251,7,0,0,0,1,0,0,1,0,2,bom pagador
4278,81,8100,0.455252438,0.179107051,7,0,0,0,0,0,0,0,0,0,bom pagador
