user_id,age,last_month_salary,debt_ratio,using_lines_not_secured_personal_assets,total_loan,more_90_days_overdue,default_flag,age_risk,salary_risk,debt_ratio_risk,using_lines_risk,total_loan_risk,more_90_days_risk,risk_score,user_risk_category
23119,43,1800,1.094392004,0.894792721,8,0,0,1,1,1,1,0,0,4,23119 - Maior Risco de Inadimplência
22417,43,2500,1.317073171,0.520723436,8,0,0,1,1,1,0,0,0,3,22417 - Risco Moderado a Baixo de Inadimplência
7396,43,4000,0.455636091,0.615492341,8,0,0,1,1,0,0,0,0,2,7396 - Risco Moderado a Baixo de Inadimplência
33458,43,7666,0.330246511,0.003365223,8,1,0,1,0,0,0,0,1,2,33458 - Risco Moderado a Baixo de Inadimplência
1150,43,9060,0.284516058,0.227803879,8,0,0,1,0,0,0,0,0,1,1150 - Menor Risco de Inadimplência
7903,43,16000,0.324417224,0.9999999,8,0,0,1,0,0,1,0,0,2,7903 - Risco Moderado a Baixo de Inadimplência
20117,43,4333,0.207198892,0.034052113,8,0,0,1,1,0,0,0,0,2,20117 - Risco Moderado a Baixo de Inadimplência
12868,43,3900,0.475262753,0.339707219,8,0,0,1,1,1,0,0,0,3,12868 - Risco Moderado a Baixo de Inadimplência
12244,43,9416,0.538812785,0.688245097,8,0,0,1,0,1,1,0,0,3,12244 - Risco Moderado a Baixo de Inadimplência
22824,43,4200,0.359438229,0.261642129,8,0,0,1,1,0,0,0,0,2,22824 - Risco Moderado a Baixo de Inadimplência
29517,43,8653,0.374277791,0.252689044,8,0,0,1,0,0,0,0,0,1,29517 - Menor Risco de Inadimplência
20871,43,9717,0.180489813,0.032339353,8,0,0,1,0,0,0,0,0,1,20871 - Menor Risco de Inadimplência
24696,43,5500,0.477913107,0.111469595,8,0,0,1,0,1,0,0,0,2,24696 - Risco Moderado a Baixo de Inadimplência
6603,43,5650,0.326490887,0.004580777,8,0,0,1,0,0,0,0,0,1,6603 - Menor Risco de Inadimplência
20581,44,6000,0.151808032,0.797485163,8,0,0,1,0,0,1,0,0,2,20581 - Risco Moderado a Baixo de Inadimplência
27915,44,12833,0.353202431,0.427607523,8,0,0,1,0,0,0,0,0,1,27915 - Menor Risco de Inadimplência
1297,44,12975,0.216091245,0.767459476,8,0,0,1,0,0,1,0,0,2,1297 - Risco Moderado a Baixo de Inadimplência
21479,44,5197,0.685263563,0.145073324,8,0,0,1,1,1,0,0,0,3,21479 - Risco Moderado a Baixo de Inadimplência
4726,44,7920,0.363464209,0.030701549,8,0,0,1,0,0,0,0,0,1,4726 - Menor Risco de Inadimplência
19322,44,5400,3139.0,0.013297058,8,0,0,1,0,0,0,0,0,1,19322 - Menor Risco de Inadimplência
4004,44,4700,0.4573495,0.954587102,8,0,0,1,1,0,1,0,0,3,4004 - Risco Moderado a Baixo de Inadimplência
10674,44,3160,0.243277444,1.296173045,8,0,0,1,1,0,1,0,0,3,10674 - Risco Moderado a Baixo de Inadimplência
16777,44,18086,0.354453475,0.292216701,8,0,0,1,0,0,0,0,0,1,16777 - Menor Risco de Inadimplência
22816,44,13583,0.217756184,0.191626946,8,0,0,1,0,0,0,0,0,1,22816 - Menor Risco de Inadimplência
4685,44,6359,0.358962264,0.142968584,8,0,0,1,0,0,0,0,0,1,4685 - Menor Risco de Inadimplência
6311,44,1300,0.919292852,0.341016901,8,0,0,1,1,1,0,0,0,3,6311 - Risco Moderado a Baixo de Inadimplência
913,44,10875,0.113460831,0.019515379,8,0,0,1,0,0,0,0,0,1,913 - Menor Risco de Inadimplência
7798,44,4888,0.403354469,0.006590537,8,0,0,1,1,0,0,0,0,2,7798 - Risco Moderado a Baixo de Inadimplência
32205,44,8120,0.462627755,0.259508838,8,0,0,1,0,0,0,0,0,1,32205 - Menor Risco de Inadimplência
8346,44,25000,0.270229191,0.056697729,8,0,0,1,0,0,0,0,0,1,8346 - Menor Risco de Inadimplência
13120,44,6016,0.371946153,0.9999999,8,0,0,1,0,0,1,0,0,2,13120 - Risco Moderado a Baixo de Inadimplência
32310,44,6838,0.148559731,0.390697205,8,0,0,1,0,0,0,0,0,1,32310 - Menor Risco de Inadimplência
34544,44,10107,0.372477246,0.205655935,8,0,0,1,0,0,0,0,0,1,34544 - Menor Risco de Inadimplência
22257,44,1400,2.407566024,0.453139581,8,0,0,1,1,1,0,0,0,3,22257 - Risco Moderado a Baixo de Inadimplência
20224,44,3417,0.447922762,0.088662726,8,0,0,1,1,0,0,0,0,2,20224 - Risco Moderado a Baixo de Inadimplência
30218,44,5833,0.375557079,0.171909853,8,0,0,1,0,0,0,0,0,1,30218 - Menor Risco de Inadimplência
3610,44,4305,0.153042267,0.138255881,8,0,0,1,1,0,0,0,0,2,3610 - Risco Moderado a Baixo de Inadimplência
23087,44,3006,0.166943798,0.510998842,8,0,0,1,1,0,0,0,0,2,23087 - Risco Moderado a Baixo de Inadimplência
10319,44,1500,0.487008661,0.050803945,8,0,0,1,1,1,0,0,0,3,10319 - Risco Moderado a Baixo de Inadimplência
6048,44,7500,0.286095187,0.177496421,8,0,0,1,0,0,0,0,0,1,6048 - Menor Risco de Inadimplência
7723,44,5400,1418.0,0.941352882,8,0,0,1,0,0,1,0,0,2,7723 - Risco Moderado a Baixo de Inadimplência
26725,44,3772,0.537503313,0.207312114,8,0,0,1,1,1,0,0,0,3,26725 - Risco Moderado a Baixo de Inadimplência
4214,44,2350,0.061675883,0.212667612,8,0,0,1,1,0,0,0,0,2,4214 - Risco Moderado a Baixo de Inadimplência
34799,44,3017,0.819416832,0.515748113,8,0,0,1,1,1,0,0,0,3,34799 - Risco Moderado a Baixo de Inadimplência
31019,44,7000,0.218254535,0.07809389,8,0,0,1,0,0,0,0,0,1,31019 - Menor Risco de Inadimplência
3364,44,8435,0.565789474,0.746476944,8,0,0,1,0,1,1,0,0,3,3364 - Risco Moderado a Baixo de Inadimplência
10978,44,9447,0.251587638,0.19806068,8,0,0,1,0,0,0,0,0,1,10978 - Menor Risco de Inadimplência
23079,44,1,255.5,0.100106554,8,0,0,1,1,0,0,0,0,2,23079 - Risco Moderado a Baixo de Inadimplência
13241,44,15000,0.288714086,0.057558517,8,0,0,1,0,0,0,0,0,1,13241 - Menor Risco de Inadimplência
3284,44,6683,0.22935368,0.119540675,8,0,0,1,0,0,0,0,0,1,3284 - Menor Risco de Inadimplência
21626,44,5400,2638.0,0.00706672,8,0,0,1,0,0,0,0,0,1,21626 - Menor Risco de Inadimplência
21119,44,6000,0.505249125,0.124345252,8,0,0,1,0,1,0,0,0,2,21119 - Risco Moderado a Baixo de Inadimplência
17096,44,5500,1.301763316,0.644143065,8,0,0,1,0,1,0,0,0,2,17096 - Risco Moderado a Baixo de Inadimplência
16340,44,5458,0.27037919,0.389340993,8,0,0,1,0,0,0,0,0,1,16340 - Menor Risco de Inadimplência
20285,44,4983,0.346107544,0.196452998,8,0,0,1,1,0,0,0,0,2,20285 - Risco Moderado a Baixo de Inadimplência
7390,44,3800,0.507761115,0.981648138,8,0,0,1,1,1,1,0,0,4,7390 - Maior Risco de Inadimplência
9613,44,5013,0.334862385,0.001511044,8,0,0,1,1,0,0,0,0,2,9613 - Risco Moderado a Baixo de Inadimplência
27911,44,7575,0.291446674,0.129253895,8,0,0,1,0,0,0,0,0,1,27911 - Menor Risco de Inadimplência
22657,44,4000,0.168957761,0.075650259,8,0,0,1,1,0,0,0,0,2,22657 - Risco Moderado a Baixo de Inadimplência
6493,44,4583,0.330279232,0.395019087,8,0,0,1,1,0,0,0,0,2,6493 - Risco Moderado a Baixo de Inadimplência
32430,44,11000,0.257249341,0.200387648,8,0,0,1,0,0,0,0,0,1,32430 - Menor Risco de Inadimplência
30217,44,5400,3698.0,0.77323198,8,0,0,1,0,0,1,0,0,2,30217 - Risco Moderado a Baixo de Inadimplência
28057,44,6250,0.432570789,0.034241635,8,0,0,1,0,0,0,0,0,1,28057 - Menor Risco de Inadimplência
29529,44,5166,0.213857171,0.290122203,8,0,0,1,1,0,0,0,0,2,29529 - Risco Moderado a Baixo de Inadimplência
25411,44,13000,0.258903161,0.278327886,8,0,0,1,0,0,0,0,0,1,25411 - Menor Risco de Inadimplência
3432,44,4200,0.393477743,1.003124609,8,0,0,1,1,0,1,0,0,3,3432 - Risco Moderado a Baixo de Inadimplência
34182,44,5254,0.314176974,0.586083026,8,0,0,1,1,0,0,0,0,2,34182 - Risco Moderado a Baixo de Inadimplência
9662,44,4690,0.428480068,0.492812641,8,0,0,1,1,0,0,0,0,2,9662 - Risco Moderado a Baixo de Inadimplência
21968,44,4400,0.60259032,0.211991924,8,0,0,1,1,1,0,0,0,3,21968 - Risco Moderado a Baixo de Inadimplência
2412,44,7100,0.778059428,0.72745825,8,0,0,1,0,1,1,0,0,3,2412 - Risco Moderado a Baixo de Inadimplência
21776,44,3667,0.535441658,0.059796489,8,0,0,1,1,1,0,0,0,3,21776 - Risco Moderado a Baixo de Inadimplência
3298,44,2800,0.752588361,0.004365653,8,0,0,1,1,1,0,0,0,3,3298 - Risco Moderado a Baixo de Inadimplência
11281,44,7083,0.264257482,0.045715868,8,0,0,1,0,0,0,0,0,1,11281 - Menor Risco de Inadimplência
23329,44,10250,0.506487172,0.498675066,8,0,0,1,0,1,0,0,0,2,23329 - Risco Moderado a Baixo de Inadimplência
25663,44,2000,0.673163418,0.721518987,8,0,0,1,1,1,1,0,0,4,25663 - Maior Risco de Inadimplência
33425,44,3758,0.508379888,0.891390253,8,2,1,1,1,1,1,0,0,4,33425 - Maior Risco de Inadimplência
13215,44,6563,0.371115174,0.024931671,8,0,0,1,0,0,0,0,0,1,13215 - Menor Risco de Inadimplência
23646,44,5400,2826.0,0.9999999,8,3,1,1,0,0,1,0,0,2,23646 - Risco Moderado a Baixo de Inadimplência
21936,44,8333,0.50887929,0.043689474,8,0,0,1,0,1,0,0,0,2,21936 - Risco Moderado a Baixo de Inadimplência
32849,44,3629,0.193939394,0.065053697,8,0,0,1,1,0,0,0,0,2,32849 - Risco Moderado a Baixo de Inadimplência
7934,45,6254,0.2882494,0.653328521,8,0,0,1,0,0,0,0,0,1,7934 - Menor Risco de Inadimplência
14607,45,5400,4541.0,0.153960208,8,0,0,1,0,0,0,0,0,1,14607 - Menor Risco de Inadimplência
3920,45,6845,0.489921122,0.279217052,8,0,0,1,0,1,0,0,0,2,3920 - Risco Moderado a Baixo de Inadimplência
27934,45,6700,0.313833756,0.889239196,8,0,0,1,0,0,1,0,0,2,27934 - Risco Moderado a Baixo de Inadimplência
9031,45,9083,0.439784236,0.157979624,8,0,0,1,0,0,0,0,0,1,9031 - Menor Risco de Inadimplência
33840,45,3500,1.026563839,0.610925402,8,0,0,1,1,1,0,0,0,3,33840 - Risco Moderado a Baixo de Inadimplência
29089,45,12058,0.046189568,0.100534133,8,0,0,1,0,0,0,0,0,1,29089 - Menor Risco de Inadimplência
11301,45,2600,0.504036909,0.012824693,8,0,0,1,1,1,0,0,0,3,11301 - Risco Moderado a Baixo de Inadimplência
23500,45,13445,0.485348803,0.073525062,8,0,0,1,0,1,0,0,0,2,23500 - Risco Moderado a Baixo de Inadimplência
33369,45,8300,0.338995302,0.169354119,8,0,0,1,0,0,0,0,0,1,33369 - Menor Risco de Inadimplência
4209,45,3580,0.423624686,0.175856226,8,0,0,1,1,0,0,0,0,2,4209 - Risco Moderado a Baixo de Inadimplência
3659,45,10000,0.239376062,0.460153319,8,0,0,1,0,0,0,0,0,1,3659 - Menor Risco de Inadimplência
34488,45,10162,0.191478894,0.154845073,8,0,0,1,0,0,0,0,0,1,34488 - Menor Risco de Inadimplência
1783,45,6818,0.517084617,0.12737181,8,0,0,1,0,1,0,0,0,2,1783 - Risco Moderado a Baixo de Inadimplência
10089,45,5400,4972.0,0.239369201,8,0,0,1,0,0,0,0,0,1,10089 - Menor Risco de Inadimplência
1922,45,5400,2465.0,0.504845408,8,0,0,1,0,0,0,0,0,1,1922 - Menor Risco de Inadimplência
7551,45,7166,0.16073671,0.652722211,8,0,0,1,0,0,0,0,0,1,7551 - Menor Risco de Inadimplência
19307,45,8811,0.013617794,0.054232894,8,0,0,1,0,0,0,0,0,1,19307 - Menor Risco de Inadimplência
17749,45,2000,1.547726137,0.321091595,8,0,0,1,1,1,0,0,0,3,17749 - Risco Moderado a Baixo de Inadimplência
5491,45,6750,0.373870538,2.1e-05,8,0,0,1,0,0,0,0,0,1,5491 - Menor Risco de Inadimplência
15826,45,4583,0.42604712,0.943305669,8,0,0,1,1,0,1,0,0,3,15826 - Risco Moderado a Baixo de Inadimplência
85,45,5666,0.171342862,0.043186305,8,0,0,1,0,0,0,0,0,1,85 - Menor Risco de Inadimplência
25565,45,6791,0.267078916,0.260733704,8,0,0,1,0,0,0,0,0,1,25565 - Menor Risco de Inadimplência
26143,45,5400,628.0,0.031142222,8,0,0,1,0,0,0,0,0,1,26143 - Menor Risco de Inadimplência
33249,45,5700,0.10875285,0.087279756,8,0,0,1,0,0,0,0,0,1,33249 - Menor Risco de Inadimplência
24825,45,4000,0.347913022,0.577288913,8,0,0,1,1,0,0,0,0,2,24825 - Risco Moderado a Baixo de Inadimplência
18204,45,4900,0.028565599,0.90412783,8,1,0,1,1,0,1,0,1,4,18204 - Maior Risco de Inadimplência
33220,45,10540,0.448629162,0.451092734,8,0,0,1,0,0,0,0,0,1,33220 - Menor Risco de Inadimplência
18433,45,11000,0.322697937,0.000114284,8,0,0,1,0,0,0,0,0,1,18433 - Menor Risco de Inadimplência
31591,45,5500,0.30830758,0.492287351,8,2,1,1,0,0,0,0,0,1,31591 - Menor Risco de Inadimplência
5192,45,3400,0.540429286,0.022141803,8,0,0,1,1,1,0,0,0,3,5192 - Risco Moderado a Baixo de Inadimplência
11947,45,8816,0.355449699,0.697170347,8,0,0,1,0,0,1,0,0,2,11947 - Risco Moderado a Baixo de Inadimplência
912,45,4800,0.323474276,0.109715321,8,0,0,1,1,0,0,0,0,2,912 - Risco Moderado a Baixo de Inadimplência
12367,45,11850,0.49759514,1.003212904,8,0,0,1,0,1,1,0,0,3,12367 - Risco Moderado a Baixo de Inadimplência
5232,45,10583,0.324546485,0.690591408,8,0,0,1,0,0,1,0,0,2,5232 - Risco Moderado a Baixo de Inadimplência
11006,45,6500,0.397015844,0.330546025,8,0,0,1,0,0,0,0,0,1,11006 - Menor Risco de Inadimplência
14269,45,2600,0.008073818,0.015630095,8,0,0,1,1,0,0,0,0,2,14269 - Risco Moderado a Baixo de Inadimplência
1421,45,2768,0.610328638,0.00999927,8,0,0,1,1,1,0,0,0,3,1421 - Risco Moderado a Baixo de Inadimplência
7537,45,3000,0.801399533,0.423404865,8,0,0,1,1,1,0,0,0,3,7537 - Risco Moderado a Baixo de Inadimplência
669,45,9832,0.450116953,0.591120107,8,0,0,1,0,0,0,0,0,1,669 - Menor Risco de Inadimplência
20379,45,7000,0.362662477,0.075068308,8,0,0,1,0,0,0,0,0,1,20379 - Menor Risco de Inadimplência
14440,45,25000,0.171193152,0.043490683,8,0,0,1,0,0,0,0,0,1,14440 - Menor Risco de Inadimplência
16968,45,1472,1.156143924,0.97386806,8,0,0,1,1,1,1,0,0,4,16968 - Maior Risco de Inadimplência
13613,45,6880,0.511989536,0.046985309,8,0,0,1,0,1,0,0,0,2,13613 - Risco Moderado a Baixo de Inadimplência
16370,45,2478,0.128277531,0.031214857,8,0,0,1,1,0,0,0,0,2,16370 - Risco Moderado a Baixo de Inadimplência
10242,45,6300,0.410887161,0.099566687,8,0,0,1,0,0,0,0,0,1,10242 - Menor Risco de Inadimplência
20869,45,5400,7140.0,0.203007815,8,0,0,1,0,0,0,0,0,1,20869 - Menor Risco de Inadimplência
8023,45,249,6.812,0.040676107,8,0,0,1,1,0,0,0,0,2,8023 - Risco Moderado a Baixo de Inadimplência
5739,45,2000,0.394302849,0.176363847,8,0,0,1,1,0,0,0,0,2,5739 - Risco Moderado a Baixo de Inadimplência
17016,45,4500,0.475005554,0.022853878,8,0,0,1,1,1,0,0,0,3,17016 - Risco Moderado a Baixo de Inadimplência
18156,45,4800,0.377213081,0.42345985,8,0,0,1,1,0,0,0,0,2,18156 - Risco Moderado a Baixo de Inadimplência
33767,45,18400,0.201510787,0.410292369,8,0,0,1,0,0,0,0,0,1,33767 - Menor Risco de Inadimplência
4758,45,7846,0.304829871,0.242737738,8,0,0,1,0,0,0,0,0,1,4758 - Menor Risco de Inadimplência
21155,45,4200,0.883123066,0.269825784,8,0,0,1,1,1,0,0,0,3,21155 - Risco Moderado a Baixo de Inadimplência
18449,45,5400,1076.0,0.795306823,8,0,0,1,0,0,1,0,0,2,18449 - Risco Moderado a Baixo de Inadimplência
11765,45,2800,0.363798643,0.02040579,8,0,0,1,1,0,0,0,0,2,11765 - Risco Moderado a Baixo de Inadimplência
35126,45,5712,0.245930334,0.030361446,8,0,0,1,0,0,0,0,0,1,35126 - Menor Risco de Inadimplência
34242,45,11000,0.382237978,0.32647121,8,0,0,1,0,0,0,0,0,1,34242 - Menor Risco de Inadimplência
31438,45,10534,0.763075463,0.686236505,8,0,0,1,0,1,1,0,0,3,31438 - Risco Moderado a Baixo de Inadimplência
29572,45,8242,0.224432852,0.008817562,8,0,0,1,0,0,0,0,0,1,29572 - Menor Risco de Inadimplência
26702,45,4916,0.474679683,0.986027944,8,0,0,1,1,1,1,0,0,4,26702 - Maior Risco de Inadimplência
1806,45,11390,0.435870424,0.004699922,8,0,0,1,0,0,0,0,0,1,1806 - Menor Risco de Inadimplência
9262,45,5400,3132.0,0.166933017,8,0,0,1,0,0,0,0,0,1,9262 - Menor Risco de Inadimplência
33616,45,16000,0.103806012,0.020321122,8,0,0,1,0,0,0,0,0,1,33616 - Menor Risco de Inadimplência
19141,45,5250,0.064178252,0.314808095,8,0,0,1,1,0,0,0,0,2,19141 - Risco Moderado a Baixo de Inadimplência
34086,45,400,0.890274314,0.002780523,8,0,0,1,1,1,0,0,0,3,34086 - Risco Moderado a Baixo de Inadimplência
8366,45,7083,0.692123094,0.002032465,8,0,0,1,0,1,0,0,0,2,8366 - Risco Moderado a Baixo de Inadimplência
19793,45,25833,0.205117287,0.139644638,8,0,0,1,0,0,0,0,0,1,19793 - Menor Risco de Inadimplência
10992,45,7000,0.584773604,0.047130191,8,0,0,1,0,1,0,0,0,2,10992 - Risco Moderado a Baixo de Inadimplência
2948,45,5000,0.340931814,0.223198632,8,0,0,1,1,0,0,0,0,2,2948 - Risco Moderado a Baixo de Inadimplência
26735,45,600,3.039933444,0.083684847,8,0,0,1,1,1,0,0,0,3,26735 - Risco Moderado a Baixo de Inadimplência
1387,45,5600,0.551508659,0.65002647,8,0,0,1,0,1,0,0,0,2,1387 - Risco Moderado a Baixo de Inadimplência
2985,45,7083,0.229813665,0.469855783,8,0,0,1,0,0,0,0,0,1,2985 - Menor Risco de Inadimplência
27395,45,7500,0.350886548,0.213341576,8,0,0,1,0,0,0,0,0,1,27395 - Menor Risco de Inadimplência
154,45,4300,0.374099047,0.087607619,8,0,0,1,1,0,0,0,0,2,154 - Risco Moderado a Baixo de Inadimplência
9691,45,6800,0.539185414,0.0,8,0,0,1,0,1,0,0,0,2,9691 - Risco Moderado a Baixo de Inadimplência
14845,45,4250,0.219948247,0.0,8,0,0,1,1,0,0,0,0,2,14845 - Risco Moderado a Baixo de Inadimplência
32670,45,7000,0.357948864,0.278282451,8,0,0,1,0,0,0,0,0,1,32670 - Menor Risco de Inadimplência
27968,45,2543,0.525157233,0.107932638,8,0,0,1,1,1,0,0,0,3,27968 - Risco Moderado a Baixo de Inadimplência
8193,45,5600,0.052490627,0.058357112,8,0,0,1,0,0,0,0,0,1,8193 - Menor Risco de Inadimplência
26447,45,7000,0.392801028,0.0,8,0,0,1,0,0,0,0,0,1,26447 - Menor Risco de Inadimplência
2157,45,6250,0.556071029,0.92566942,8,0,0,1,0,1,1,0,0,3,2157 - Risco Moderado a Baixo de Inadimplência
17073,45,1500,0.995336442,0.428549454,8,0,0,1,1,1,0,0,0,3,17073 - Risco Moderado a Baixo de Inadimplência
14653,45,1160,0.332472007,0.9999999,8,0,0,1,1,0,1,0,0,3,14653 - Risco Moderado a Baixo de Inadimplência
20402,45,5400,2035.0,0.073913587,8,0,0,1,0,0,0,0,0,1,20402 - Menor Risco de Inadimplência
14509,45,5333,0.43232096,0.618229638,8,0,0,1,1,0,0,0,0,2,14509 - Risco Moderado a Baixo de Inadimplência
14427,45,4200,0.445846227,0.019617572,8,0,0,1,1,0,0,0,0,2,14427 - Risco Moderado a Baixo de Inadimplência
19349,45,5400,1638.0,0.043743039,8,0,0,1,0,0,0,0,0,1,19349 - Menor Risco de Inadimplência
17109,45,7741,0.005941617,0.013406853,8,0,0,1,0,0,0,0,0,1,17109 - Menor Risco de Inadimplência
25515,45,9033,0.15109586,0.285947842,8,0,0,1,0,0,0,0,0,1,25515 - Menor Risco de Inadimplência
13861,46,5181,0.186414512,0.421840238,8,0,0,1,1,0,0,0,0,2,13861 - Risco Moderado a Baixo de Inadimplência
7972,46,7500,0.670443941,0.66844744,8,0,0,1,0,1,1,0,0,3,7972 - Risco Moderado a Baixo de Inadimplência
2819,46,8826,0.362637363,0.268936553,8,0,0,1,0,0,0,0,0,1,2819 - Menor Risco de Inadimplência
11451,46,3000,0.365878041,0.114711668,8,0,0,1,1,0,0,0,0,2,11451 - Risco Moderado a Baixo de Inadimplência
14813,46,5400,92.0,0.003653025,8,0,0,1,0,0,0,0,0,1,14813 - Menor Risco de Inadimplência
19211,46,5495,0.002183406,0.006347734,8,0,0,1,0,0,0,0,0,1,19211 - Menor Risco de Inadimplência
18271,46,3700,0.655768711,0.038390651,8,0,0,1,1,1,0,0,0,3,18271 - Risco Moderado a Baixo de Inadimplência
31005,46,4000,0.527368158,0.695307636,8,0,0,1,1,1,1,0,0,4,31005 - Maior Risco de Inadimplência
26682,46,5256,0.356857523,0.158222616,8,0,0,1,1,0,0,0,0,2,26682 - Risco Moderado a Baixo de Inadimplência
16619,46,13575,0.309885091,0.001620268,8,0,0,1,0,0,0,0,0,1,16619 - Menor Risco de Inadimplência
10954,46,2615,0.61735474,0.0,8,0,0,1,1,1,0,0,0,3,10954 - Risco Moderado a Baixo de Inadimplência
8476,46,12308,0.460882281,0.557726329,8,0,0,1,0,0,0,0,0,1,8476 - Menor Risco de Inadimplência
24317,46,5400,2268.0,0.15031828,8,0,0,1,0,0,0,0,0,1,24317 - Menor Risco de Inadimplência
6447,46,9441,0.516521923,0.032584667,8,0,0,1,0,1,0,0,0,2,6447 - Risco Moderado a Baixo de Inadimplência
18014,46,6889,0.573149492,0.40162156,8,0,0,1,0,1,0,0,0,2,18014 - Risco Moderado a Baixo de Inadimplência
13202,46,4488,0.123412787,0.073357106,8,0,0,1,1,0,0,0,0,2,13202 - Risco Moderado a Baixo de Inadimplência
34177,46,2800,0.575151732,1.02376191,8,0,0,1,1,1,1,0,0,4,34177 - Maior Risco de Inadimplência
29398,46,9435,0.118800339,0.003251819,8,0,0,1,0,0,0,0,0,1,29398 - Menor Risco de Inadimplência
24378,46,6250,0.474164134,0.747055649,8,0,0,1,0,1,1,0,0,3,24378 - Risco Moderado a Baixo de Inadimplência
4938,46,7090,0.540967423,0.978950684,8,0,0,1,0,1,1,0,0,3,4938 - Risco Moderado a Baixo de Inadimplência
30143,46,8557,0.267702734,0.230167803,8,0,0,1,0,0,0,0,0,1,30143 - Menor Risco de Inadimplência
17641,46,12000,0.208149321,0.23533088,8,0,0,1,0,0,0,0,0,1,17641 - Menor Risco de Inadimplência
11775,46,5400,1568.0,0.123008952,8,0,0,1,1,0,0,0,0,2,11775 - Risco Moderado a Baixo de Inadimplência
22066,46,7500,0.074790028,0.880099917,8,1,0,1,0,0,1,0,1,3,22066 - Risco Moderado a Baixo de Inadimplência
5555,46,3553,0.277152504,0.09352454,8,0,0,1,1,0,0,0,0,2,5555 - Risco Moderado a Baixo de Inadimplência
26593,46,8350,0.133516944,0.296724678,8,0,0,1,0,0,0,0,0,1,26593 - Menor Risco de Inadimplência
10719,46,12685,0.130537601,0.0,8,0,0,1,0,0,0,0,0,1,10719 - Menor Risco de Inadimplência
21812,46,14583,0.608269336,0.914534439,8,0,0,1,0,1,1,0,0,3,21812 - Risco Moderado a Baixo de Inadimplência
24311,46,3750,0.177552653,0.028657838,8,0,0,1,1,0,0,0,0,2,24311 - Risco Moderado a Baixo de Inadimplência
3700,46,8943,0.433139535,0.780728313,8,0,0,1,0,0,1,0,0,2,3700 - Risco Moderado a Baixo de Inadimplência
9441,46,2600,0.247597078,0.005841295,8,1,0,1,1,0,0,0,1,3,9441 - Risco Moderado a Baixo de Inadimplência
3328,46,4700,0.4450117,0.034800257,8,0,0,1,1,0,0,0,0,2,3328 - Risco Moderado a Baixo de Inadimplência
21163,46,5542,0.19321667,0.597395966,8,0,0,1,0,0,0,0,0,1,21163 - Menor Risco de Inadimplência
15185,46,11353,0.190769773,0.0,8,0,0,1,0,0,0,0,0,1,15185 - Menor Risco de Inadimplência
1554,46,5290,0.425439425,0.901171053,8,0,0,1,1,0,1,0,0,3,1554 - Risco Moderado a Baixo de Inadimplência
17252,46,5533,0.925009035,0.00663201,8,0,0,1,0,1,0,0,0,2,17252 - Risco Moderado a Baixo de Inadimplência
30064,46,3500,0.142530706,0.144688043,8,0,0,1,1,0,0,0,0,2,30064 - Risco Moderado a Baixo de Inadimplência
30823,46,5200,0.161315132,0.130948919,8,0,0,1,1,0,0,0,0,2,30823 - Risco Moderado a Baixo de Inadimplência
5171,46,5400,4426.0,0.865347798,8,0,0,1,0,0,1,0,0,2,5171 - Risco Moderado a Baixo de Inadimplência
5995,46,6840,0.29630171,0.167398451,8,0,0,1,0,0,0,0,0,1,5995 - Menor Risco de Inadimplência
30881,46,12250,0.197616521,0.431829545,8,0,0,1,0,0,0,0,0,1,30881 - Menor Risco de Inadimplência
29651,46,9000,0.348739029,0.370063679,8,0,0,1,0,0,0,0,0,1,29651 - Menor Risco de Inadimplência
5182,46,5400,701.0,0.9999999,8,1,0,1,0,0,1,0,1,3,5182 - Risco Moderado a Baixo de Inadimplência
4367,46,4500,1.053988003,0.183118814,8,0,0,1,1,1,0,0,0,3,4367 - Risco Moderado a Baixo de Inadimplência
13260,46,5400,15.0,0.010989881,8,0,0,1,0,0,0,0,0,1,13260 - Menor Risco de Inadimplência
18435,46,18333,0.029017127,0.0,8,0,0,1,0,0,0,0,0,1,18435 - Menor Risco de Inadimplência
6763,46,5416,0.184234816,0.056079492,8,0,0,1,0,0,0,0,0,1,6763 - Menor Risco de Inadimplência
17082,46,5400,1887.0,0.000745083,8,0,0,1,0,0,0,0,0,1,17082 - Menor Risco de Inadimplência
4620,46,5400,2219.0,0.394680541,8,0,0,1,0,0,0,0,0,1,4620 - Menor Risco de Inadimplência
20741,46,3964,0.626481715,0.703105853,8,0,0,1,1,1,1,0,0,4,20741 - Maior Risco de Inadimplência
18802,46,8000,0.305711786,0.501874787,8,0,0,1,0,0,0,0,0,1,18802 - Menor Risco de Inadimplência
6610,46,5798,0.416451112,0.000101208,8,0,0,1,0,0,0,0,0,1,6610 - Menor Risco de Inadimplência
20820,46,5700,0.296088406,0.238631993,8,0,0,1,0,0,0,0,0,1,20820 - Menor Risco de Inadimplência
2410,46,8583,0.113932898,0.023445137,8,0,0,1,0,0,0,0,0,1,2410 - Menor Risco de Inadimplência
6845,46,5400,550.0,0.775398909,8,0,0,1,0,0,1,0,0,2,6845 - Risco Moderado a Baixo de Inadimplência
2414,46,8100,0.252067646,0.776835282,8,0,0,1,0,0,1,0,0,2,2414 - Risco Moderado a Baixo de Inadimplência
1129,46,8182,0.747525357,0.070236733,8,0,0,1,0,1,0,0,0,2,1129 - Risco Moderado a Baixo de Inadimplência
35466,46,4416,0.849218927,0.9999999,8,0,0,1,1,1,1,0,0,4,35466 - Maior Risco de Inadimplência
